year,constructorResultsId,raceId,constructorId,status
2010,1,Bahrain Grand Prix,ferrari,Finished
2010,2,Bahrain Grand Prix,ferrari,Finished
2010,3,Bahrain Grand Prix,mclaren,Finished
2010,4,Bahrain Grand Prix,red_bull,Finished
2010,5,Bahrain Grand Prix,mercedes,Finished
2010,6,Bahrain Grand Prix,mercedes,Finished
2010,7,Bahrain Grand Prix,mclaren,Finished
2010,8,Bahrain Grand Prix,red_bull,Finished
2010,9,Bahrain Grand Prix,force_india,Finished
2010,10,Bahrain Grand Prix,williams,Finished
2010,11,Bahrain Grand Prix,renault,Finished
2010,12,Bahrain Grand Prix,force_india,Finished
2010,13,Bahrain Grand Prix,toro_rosso,Finished
2010,14,Bahrain Grand Prix,williams,+1 Lap
2010,15,Bahrain Grand Prix,lotus_racing,+2 Laps
2010,16,Bahrain Grand Prix,toro_rosso,Electrical
2010,17,Bahrain Grand Prix,lotus_racing,Hydraulics
2010,18,Bahrain Grand Prix,sauber,Hydraulics
2010,19,Bahrain Grand Prix,hrt,Overheating
2010,20,Bahrain Grand Prix,virgin,Gearbox
2010,21,Bahrain Grand Prix,renault,Suspension
2010,22,Bahrain Grand Prix,sauber,Hydraulics
2010,23,Bahrain Grand Prix,virgin,Hydraulics
2010,24,Bahrain Grand Prix,hrt,Accident
2010,25,Australian Grand Prix,mclaren,Finished
2010,26,Australian Grand Prix,renault,Finished
2010,27,Australian Grand Prix,ferrari,Finished
2010,28,Australian Grand Prix,ferrari,Finished
2010,29,Australian Grand Prix,mercedes,Finished
2010,30,Australian Grand Prix,mclaren,Finished
2010,31,Australian Grand Prix,force_india,Finished
2010,32,Australian Grand Prix,williams,Finished
2010,33,Australian Grand Prix,red_bull,Finished
2010,34,Australian Grand Prix,mercedes,Finished
2010,35,Australian Grand Prix,toro_rosso,Finished
2010,36,Australian Grand Prix,sauber,Finished
2010,37,Australian Grand Prix,lotus_racing,+2 Laps
2010,38,Australian Grand Prix,hrt,+5 Laps
2010,39,Australian Grand Prix,virgin,Suspension
2010,40,Australian Grand Prix,virgin,Hydraulics
2010,41,Australian Grand Prix,red_bull,Wheel
2010,42,Australian Grand Prix,force_india,Engine
2010,43,Australian Grand Prix,renault,Spun off
2010,44,Australian Grand Prix,hrt,Hydraulics
2010,45,Australian Grand Prix,toro_rosso,Collision
2010,46,Australian Grand Prix,williams,Collision
2010,47,Australian Grand Prix,sauber,Collision
2010,48,Australian Grand Prix,lotus_racing,Hydraulics
2010,49,Malaysian Grand Prix,red_bull,Finished
2010,50,Malaysian Grand Prix,red_bull,Finished
2010,51,Malaysian Grand Prix,mercedes,Finished
2010,52,Malaysian Grand Prix,renault,Finished
2010,53,Malaysian Grand Prix,force_india,Finished
2010,54,Malaysian Grand Prix,mclaren,Finished
2010,55,Malaysian Grand Prix,ferrari,Finished
2010,56,Malaysian Grand Prix,mclaren,Finished
2010,57,Malaysian Grand Prix,toro_rosso,Finished
2010,58,Malaysian Grand Prix,williams,Finished
2010,59,Malaysian Grand Prix,toro_rosso,Finished
2010,60,Malaysian Grand Prix,williams,+1 Lap
2010,61,Malaysian Grand Prix,ferrari,Engine
2010,62,Malaysian Grand Prix,virgin,+3 Laps
2010,63,Malaysian Grand Prix,hrt,+3 Laps
2010,64,Malaysian Grand Prix,hrt,+4 Laps
2010,65,Malaysian Grand Prix,lotus_racing,+5 Laps
2010,66,Malaysian Grand Prix,lotus_racing,+10 Laps
2010,67,Malaysian Grand Prix,renault,Gearbox
2010,68,Malaysian Grand Prix,force_india,Throttle
2010,69,Malaysian Grand Prix,mercedes,Wheel
2010,70,Malaysian Grand Prix,sauber,Engine
2010,71,Malaysian Grand Prix,virgin,Spun off
2010,72,Malaysian Grand Prix,sauber,Engine
2010,73,Chinese Grand Prix,mclaren,Finished
2010,74,Chinese Grand Prix,mclaren,Finished
2010,75,Chinese Grand Prix,mercedes,Finished
2010,76,Chinese Grand Prix,ferrari,Finished
2010,77,Chinese Grand Prix,renault,Finished
2010,78,Chinese Grand Prix,red_bull,Finished
2010,79,Chinese Grand Prix,renault,Finished
2010,80,Chinese Grand Prix,red_bull,Finished
2010,81,Chinese Grand Prix,ferrari,Finished
2010,82,Chinese Grand Prix,mercedes,Finished
2010,83,Chinese Grand Prix,force_india,Finished
2010,84,Chinese Grand Prix,williams,Finished
2010,85,Chinese Grand Prix,toro_rosso,Finished
2010,86,Chinese Grand Prix,lotus_racing,+1 Lap
2010,87,Chinese Grand Prix,williams,+1 Lap
2010,88,Chinese Grand Prix,hrt,+2 Laps
2010,89,Chinese Grand Prix,hrt,+4 Laps
2010,90,Chinese Grand Prix,lotus_racing,Hydraulics
2010,91,Chinese Grand Prix,virgin,Clutch
2010,92,Chinese Grand Prix,sauber,Technical
2010,93,Chinese Grand Prix,toro_rosso,Accident
2010,94,Chinese Grand Prix,sauber,Accident
2010,95,Chinese Grand Prix,force_india,Accident
2010,96,Chinese Grand Prix,virgin,Engine
2010,97,Spanish Grand Prix,red_bull,Finished
2010,98,Spanish Grand Prix,ferrari,Finished
2010,99,Spanish Grand Prix,red_bull,Finished
2010,100,Spanish Grand Prix,mercedes,Finished
2010,101,Spanish Grand Prix,mclaren,Finished
2010,102,Spanish Grand Prix,ferrari,Finished
2010,103,Spanish Grand Prix,force_india,Finished
2010,104,Spanish Grand Prix,renault,Finished
2010,105,Spanish Grand Prix,williams,+1 Lap
2010,106,Spanish Grand Prix,toro_rosso,+1 Lap
2010,107,Spanish Grand Prix,renault,+1 Lap
2010,108,Spanish Grand Prix,sauber,+1 Lap
2010,109,Spanish Grand Prix,mercedes,+1 Lap
2010,110,Spanish Grand Prix,mclaren,Puncture
2010,111,Spanish Grand Prix,force_india,Engine
2010,112,Spanish Grand Prix,williams,+2 Laps
2010,113,Spanish Grand Prix,lotus_racing,+3 Laps
2010,114,Spanish Grand Prix,virgin,+3 Laps
2010,115,Spanish Grand Prix,virgin,+4 Laps
2010,116,Spanish Grand Prix,toro_rosso,Hydraulics
2010,117,Spanish Grand Prix,hrt,Suspension
2010,118,Spanish Grand Prix,sauber,Collision
2010,119,Spanish Grand Prix,hrt,Accident
2010,120,Spanish Grand Prix,lotus_racing,Gearbox
2010,121,Monaco Grand Prix,red_bull,Finished
2010,122,Monaco Grand Prix,red_bull,Finished
2010,123,Monaco Grand Prix,renault,Finished
2010,124,Monaco Grand Prix,ferrari,Finished
2010,125,Monaco Grand Prix,mclaren,Finished
2010,126,Monaco Grand Prix,ferrari,Finished
2010,127,Monaco Grand Prix,mercedes,Finished
2010,128,Monaco Grand Prix,force_india,Finished
2010,129,Monaco Grand Prix,force_india,Finished
2010,130,Monaco Grand Prix,toro_rosso,Finished
2010,131,Monaco Grand Prix,toro_rosso,Finished
2010,132,Monaco Grand Prix,mercedes,Finished
2010,133,Monaco Grand Prix,renault,Brakes
2010,134,Monaco Grand Prix,hrt,Collision
2010,135,Monaco Grand Prix,lotus_racing,Collision
2010,136,Monaco Grand Prix,lotus_racing,Steering
2010,137,Monaco Grand Prix,hrt,Hydraulics
2010,138,Monaco Grand Prix,williams,Suspension
2010,139,Monaco Grand Prix,sauber,Gearbox
2010,140,Monaco Grand Prix,virgin,Wheel
2010,141,Monaco Grand Prix,virgin,Track rod
2010,142,Monaco Grand Prix,sauber,Hydraulics
2010,143,Monaco Grand Prix,mclaren,Engine
2010,144,Monaco Grand Prix,williams,Front wing
2010,145,Turkish Grand Prix,mclaren,Finished
2010,146,Turkish Grand Prix,mclaren,Finished
2010,147,Turkish Grand Prix,red_bull,Finished
2010,148,Turkish Grand Prix,mercedes,Finished
2010,149,Turkish Grand Prix,mercedes,Finished
2010,150,Turkish Grand Prix,renault,Finished
2010,151,Turkish Grand Prix,ferrari,Finished
2010,152,Turkish Grand Prix,ferrari,Finished
2010,153,Turkish Grand Prix,force_india,Finished
2010,154,Turkish Grand Prix,sauber,Finished
2010,155,Turkish Grand Prix,sauber,Finished
2010,156,Turkish Grand Prix,toro_rosso,Finished
2010,157,Turkish Grand Prix,force_india,+1 Lap
2010,158,Turkish Grand Prix,williams,+1 Lap
2010,159,Turkish Grand Prix,renault,+1 Lap
2010,160,Turkish Grand Prix,toro_rosso,+1 Lap
2010,161,Turkish Grand Prix,williams,+1 Lap
2010,162,Turkish Grand Prix,virgin,+3 Laps
2010,163,Turkish Grand Prix,virgin,+3 Laps
2010,164,Turkish Grand Prix,hrt,Fuel pump
2010,165,Turkish Grand Prix,hrt,Fuel pressure
2010,166,Turkish Grand Prix,red_bull,Collision
2010,167,Turkish Grand Prix,lotus_racing,Hydraulics
2010,168,Turkish Grand Prix,lotus_racing,Hydraulics
2010,169,Canadian Grand Prix,mclaren,Finished
2010,170,Canadian Grand Prix,mclaren,Finished
2010,171,Canadian Grand Prix,ferrari,Finished
2010,172,Canadian Grand Prix,red_bull,Finished
2010,173,Canadian Grand Prix,red_bull,Finished
2010,174,Canadian Grand Prix,mercedes,Finished
2010,175,Canadian Grand Prix,renault,Finished
2010,176,Canadian Grand Prix,toro_rosso,+1 Lap
2010,177,Canadian Grand Prix,force_india,+1 Lap
2010,178,Canadian Grand Prix,force_india,+1 Lap
2010,179,Canadian Grand Prix,mercedes,+1 Lap
2010,180,Canadian Grand Prix,toro_rosso,+1 Lap
2010,181,Canadian Grand Prix,williams,+1 Lap
2010,182,Canadian Grand Prix,williams,+1 Lap
2010,183,Canadian Grand Prix,ferrari,+1 Lap
2010,184,Canadian Grand Prix,lotus_racing,+2 Laps
2010,185,Canadian Grand Prix,renault,+2 Laps
2010,186,Canadian Grand Prix,hrt,+4 Laps
2010,187,Canadian Grand Prix,virgin,+5 Laps
2010,188,Canadian Grand Prix,virgin,Mechanical
2010,189,Canadian Grand Prix,lotus_racing,Brakes
2010,190,Canadian Grand Prix,sauber,Engine
2010,191,Canadian Grand Prix,hrt,Hydraulics
2010,192,Canadian Grand Prix,sauber,Accident
2010,193,European Grand Prix,red_bull,Finished
2010,194,European Grand Prix,mclaren,Finished
2010,195,European Grand Prix,mclaren,Finished
2010,196,European Grand Prix,williams,Finished
2010,197,European Grand Prix,renault,Finished
2010,198,European Grand Prix,force_india,Finished
2010,199,European Grand Prix,sauber,Finished
2010,200,European Grand Prix,ferrari,Finished
2010,201,European Grand Prix,toro_rosso,Finished
2010,202,European Grand Prix,mercedes,Finished
2010,203,European Grand Prix,ferrari,Finished
2010,204,European Grand Prix,sauber,Finished
2010,205,European Grand Prix,toro_rosso,Finished
2010,206,European Grand Prix,renault,Finished
2010,207,European Grand Prix,mercedes,Finished
2010,208,European Grand Prix,force_india,Finished
2010,209,European Grand Prix,virgin,+1 Lap
2010,210,European Grand Prix,hrt,+2 Laps
2010,211,European Grand Prix,virgin,+2 Laps
2010,212,European Grand Prix,hrt,+2 Laps
2010,213,European Grand Prix,lotus_racing,+4 Laps
2010,214,European Grand Prix,williams,Exhaust
2010,215,European Grand Prix,lotus_racing,Collision
2010,216,European Grand Prix,red_bull,Collision
2010,217,British Grand Prix,red_bull,Finished
2010,218,British Grand Prix,mclaren,Finished
2010,219,British Grand Prix,mercedes,Finished
2010,220,British Grand Prix,mclaren,Finished
2010,221,British Grand Prix,williams,Finished
2010,222,British Grand Prix,sauber,Finished
2010,223,British Grand Prix,red_bull,Finished
2010,224,British Grand Prix,force_india,Finished
2010,225,British Grand Prix,mercedes,Finished
2010,226,British Grand Prix,williams,Finished
2010,227,British Grand Prix,force_india,Finished
2010,228,British Grand Prix,toro_rosso,Finished
2010,229,British Grand Prix,renault,Finished
2010,230,British Grand Prix,ferrari,Finished
2010,231,British Grand Prix,ferrari,Finished
2010,232,British Grand Prix,lotus_racing,+1 Lap
2010,233,British Grand Prix,lotus_racing,+1 Lap
2010,234,British Grand Prix,virgin,+2 Laps
2010,235,British Grand Prix,hrt,+2 Laps
2010,236,British Grand Prix,hrt,+2 Laps
2010,237,British Grand Prix,toro_rosso,Brakes
2010,238,British Grand Prix,sauber,Collision
2010,239,British Grand Prix,renault,Driveshaft
2010,240,British Grand Prix,virgin,Hydraulics
2010,241,German Grand Prix,ferrari,Finished
2010,242,German Grand Prix,ferrari,Finished
2010,243,German Grand Prix,red_bull,Finished
2010,244,German Grand Prix,mclaren,Finished
2010,245,German Grand Prix,mclaren,Finished
2010,246,German Grand Prix,red_bull,Finished
2010,247,German Grand Prix,renault,+1 Lap
2010,248,German Grand Prix,mercedes,+1 Lap
2010,249,German Grand Prix,mercedes,+1 Lap
2010,250,German Grand Prix,renault,+1 Lap
2010,251,German Grand Prix,sauber,+1 Lap
2010,252,German Grand Prix,williams,+1 Lap
2010,253,German Grand Prix,williams,+1 Lap
2010,254,German Grand Prix,sauber,+1 Lap
2010,255,German Grand Prix,toro_rosso,+1 Lap
2010,256,German Grand Prix,force_india,+2 Laps
2010,257,German Grand Prix,force_india,+2 Laps
2010,258,German Grand Prix,virgin,+3 Laps
2010,259,German Grand Prix,hrt,+4 Laps
2010,260,German Grand Prix,lotus_racing,Collision
2010,261,German Grand Prix,virgin,Gearbox
2010,262,German Grand Prix,hrt,Engine
2010,263,German Grand Prix,lotus_racing,Gearbox
2010,264,German Grand Prix,toro_rosso,Collision
2010,265,Hungarian Grand Prix,red_bull,Finished
2010,266,Hungarian Grand Prix,ferrari,Finished
2010,267,Hungarian Grand Prix,red_bull,Finished
2010,268,Hungarian Grand Prix,ferrari,Finished
2010,269,Hungarian Grand Prix,renault,Finished
2010,270,Hungarian Grand Prix,williams,Finished
2010,271,Hungarian Grand Prix,sauber,+1 Lap
2010,272,Hungarian Grand Prix,mclaren,+1 Lap
2010,273,Hungarian Grand Prix,sauber,+1 Lap
2010,274,Hungarian Grand Prix,williams,+1 Lap
2010,275,Hungarian Grand Prix,mercedes,+1 Lap
2010,276,Hungarian Grand Prix,toro_rosso,+1 Lap
2010,277,Hungarian Grand Prix,force_india,+1 Lap
2010,278,Hungarian Grand Prix,lotus_racing,+3 Laps
2010,279,Hungarian Grand Prix,lotus_racing,+3 Laps
2010,280,Hungarian Grand Prix,virgin,+3 Laps
2010,281,Hungarian Grand Prix,hrt,+3 Laps
2010,282,Hungarian Grand Prix,virgin,+4 Laps
2010,283,Hungarian Grand Prix,hrt,+4 Laps
2010,284,Hungarian Grand Prix,mclaren,Gearbox
2010,285,Hungarian Grand Prix,renault,Retired
2010,286,Hungarian Grand Prix,mercedes,Wheel
2010,287,Hungarian Grand Prix,force_india,Collision
2010,288,Hungarian Grand Prix,toro_rosso,Engine
2010,289,Belgian Grand Prix,mclaren,Finished
2010,290,Belgian Grand Prix,red_bull,Finished
2010,291,Belgian Grand Prix,renault,Finished
2010,292,Belgian Grand Prix,ferrari,Finished
2010,293,Belgian Grand Prix,force_india,Finished
2010,294,Belgian Grand Prix,mercedes,Finished
2010,295,Belgian Grand Prix,mercedes,Finished
2010,296,Belgian Grand Prix,sauber,Finished
2010,297,Belgian Grand Prix,renault,Finished
2010,298,Belgian Grand Prix,force_india,Finished
2010,299,Belgian Grand Prix,sauber,Finished
2010,300,Belgian Grand Prix,toro_rosso,Finished
2010,301,Belgian Grand Prix,toro_rosso,Finished
2010,302,Belgian Grand Prix,williams,+1 Lap
2010,303,Belgian Grand Prix,red_bull,+1 Lap
2010,304,Belgian Grand Prix,lotus_racing,+1 Lap
2010,305,Belgian Grand Prix,virgin,+1 Lap
2010,306,Belgian Grand Prix,virgin,+1 Lap
2010,307,Belgian Grand Prix,lotus_racing,+1 Lap
2010,308,Belgian Grand Prix,hrt,+2 Laps
2010,309,Belgian Grand Prix,ferrari,Accident
2010,310,Belgian Grand Prix,mclaren,Collision
2010,311,Belgian Grand Prix,hrt,Retired
2010,312,Belgian Grand Prix,williams,Collision
2010,313,Italian Grand Prix,ferrari,Finished
2010,314,Italian Grand Prix,mclaren,Finished
2010,315,Italian Grand Prix,ferrari,Finished
2010,316,Italian Grand Prix,red_bull,Finished
2010,317,Italian Grand Prix,mercedes,Finished
2010,318,Italian Grand Prix,red_bull,Finished
2010,319,Italian Grand Prix,williams,Finished
2010,320,Italian Grand Prix,renault,Finished
2010,321,Italian Grand Prix,mercedes,Finished
2010,322,Italian Grand Prix,williams,Finished
2010,323,Italian Grand Prix,toro_rosso,Finished
2010,324,Italian Grand Prix,force_india,Finished
2010,325,Italian Grand Prix,renault,Finished
2010,326,Italian Grand Prix,sauber,+1 Lap
2010,327,Italian Grand Prix,toro_rosso,+1 Lap
2010,328,Italian Grand Prix,force_india,+1 Lap
2010,329,Italian Grand Prix,virgin,+2 Laps
2010,330,Italian Grand Prix,lotus_racing,+2 Laps
2010,331,Italian Grand Prix,hrt,+2 Laps
2010,332,Italian Grand Prix,virgin,+3 Laps
2010,333,Italian Grand Prix,lotus_racing,Engine
2010,334,Italian Grand Prix,hrt,Retired
2010,335,Italian Grand Prix,mclaren,Collision
2010,336,Italian Grand Prix,sauber,Gearbox
2010,337,Singapore Grand Prix,ferrari,Finished
2010,338,Singapore Grand Prix,red_bull,Finished
2010,339,Singapore Grand Prix,red_bull,Finished
2010,340,Singapore Grand Prix,mclaren,Finished
2010,341,Singapore Grand Prix,mercedes,Finished
2010,342,Singapore Grand Prix,williams,Finished
2010,343,Singapore Grand Prix,renault,Finished
2010,344,Singapore Grand Prix,ferrari,Finished
2010,345,Singapore Grand Prix,force_india,Finished
2010,346,Singapore Grand Prix,williams,Finished
2010,347,Singapore Grand Prix,renault,+1 Lap
2010,348,Singapore Grand Prix,toro_rosso,+1 Lap
2010,349,Singapore Grand Prix,mercedes,+1 Lap
2010,350,Singapore Grand Prix,toro_rosso,+1 Lap
2010,351,Singapore Grand Prix,virgin,+2 Laps
2010,352,Singapore Grand Prix,lotus_racing,Engine
2010,353,Singapore Grand Prix,virgin,Hydraulics
2010,354,Singapore Grand Prix,sauber,Collision
2010,355,Singapore Grand Prix,mclaren,Collision
2010,356,Singapore Grand Prix,hrt,Hydraulics
2010,357,Singapore Grand Prix,sauber,Accident
2010,358,Singapore Grand Prix,hrt,Accident
2010,359,Singapore Grand Prix,lotus_racing,Hydraulics
2010,360,Singapore Grand Prix,force_india,Collision
2010,361,Japanese Grand Prix,red_bull,Finished
2010,362,Japanese Grand Prix,red_bull,Finished
2010,363,Japanese Grand Prix,ferrari,Finished
2010,364,Japanese Grand Prix,mclaren,Finished
2010,365,Japanese Grand Prix,mclaren,Finished
2010,366,Japanese Grand Prix,mercedes,Finished
2010,367,Japanese Grand Prix,sauber,Finished
2010,368,Japanese Grand Prix,sauber,Finished
2010,369,Japanese Grand Prix,williams,Finished
2010,370,Japanese Grand Prix,toro_rosso,Finished
2010,371,Japanese Grand Prix,toro_rosso,+1 Lap
2010,372,Japanese Grand Prix,lotus_racing,+1 Lap
2010,373,Japanese Grand Prix,lotus_racing,+2 Laps
2010,374,Japanese Grand Prix,virgin,+2 Laps
2010,375,Japanese Grand Prix,hrt,+2 Laps
2010,376,Japanese Grand Prix,hrt,+3 Laps
2010,377,Japanese Grand Prix,mercedes,Suspension
2010,378,Japanese Grand Prix,force_india,Oil leak
2010,379,Japanese Grand Prix,renault,Wheel
2010,380,Japanese Grand Prix,williams,Accident
2010,381,Japanese Grand Prix,ferrari,Accident
2010,382,Japanese Grand Prix,renault,Accident
2010,383,Japanese Grand Prix,force_india,Accident
2010,384,Japanese Grand Prix,virgin,Suspension
2010,385,Korean Grand Prix,ferrari,Finished
2010,386,Korean Grand Prix,mclaren,Finished
2010,387,Korean Grand Prix,ferrari,Finished
2010,388,Korean Grand Prix,mercedes,Finished
2010,389,Korean Grand Prix,renault,Finished
2010,390,Korean Grand Prix,force_india,Finished
2010,391,Korean Grand Prix,williams,Finished
2010,392,Korean Grand Prix,sauber,Finished
2010,393,Korean Grand Prix,sauber,Finished
2010,394,Korean Grand Prix,williams,Finished
2010,395,Korean Grand Prix,toro_rosso,Finished
2010,396,Korean Grand Prix,mclaren,Finished
2010,397,Korean Grand Prix,lotus_racing,+1 Lap
2010,398,Korean Grand Prix,hrt,+2 Laps
2010,399,Korean Grand Prix,hrt,+2 Laps
2010,400,Korean Grand Prix,force_india,Collision
2010,401,Korean Grand Prix,red_bull,Engine
2010,402,Korean Grand Prix,renault,Accident
2010,403,Korean Grand Prix,virgin,Collision
2010,404,Korean Grand Prix,toro_rosso,Collision
2010,405,Korean Grand Prix,virgin,Accident
2010,406,Korean Grand Prix,lotus_racing,Hydraulics
2010,407,Korean Grand Prix,red_bull,Accident
2010,408,Korean Grand Prix,mercedes,Collision
2010,409,Brazilian Grand Prix,red_bull,Finished
2010,410,Brazilian Grand Prix,red_bull,Finished
2010,411,Brazilian Grand Prix,ferrari,Finished
2010,412,Brazilian Grand Prix,mclaren,Finished
2010,413,Brazilian Grand Prix,mclaren,Finished
2010,414,Brazilian Grand Prix,mercedes,Finished
2010,415,Brazilian Grand Prix,mercedes,Finished
2010,416,Brazilian Grand Prix,williams,+1 Lap
2010,417,Brazilian Grand Prix,renault,+1 Lap
2010,418,Brazilian Grand Prix,sauber,+1 Lap
2010,419,Brazilian Grand Prix,toro_rosso,+1 Lap
2010,420,Brazilian Grand Prix,force_india,+1 Lap
2010,421,Brazilian Grand Prix,toro_rosso,+1 Lap
2010,422,Brazilian Grand Prix,williams,+1 Lap
2010,423,Brazilian Grand Prix,ferrari,+1 Lap
2010,424,Brazilian Grand Prix,renault,+1 Lap
2010,425,Brazilian Grand Prix,sauber,+1 Lap
2010,426,Brazilian Grand Prix,lotus_racing,+2 Laps
2010,427,Brazilian Grand Prix,lotus_racing,+2 Laps
2010,428,Brazilian Grand Prix,virgin,+2 Laps
2010,429,Brazilian Grand Prix,hrt,+2 Laps
2010,430,Brazilian Grand Prix,hrt,+6 Laps
2010,431,Brazilian Grand Prix,virgin,+9 Laps
2010,432,Brazilian Grand Prix,force_india,Accident
2010,433,Abu Dhabi Grand Prix,red_bull,Finished
2010,434,Abu Dhabi Grand Prix,mclaren,Finished
2010,435,Abu Dhabi Grand Prix,mclaren,Finished
2010,436,Abu Dhabi Grand Prix,mercedes,Finished
2010,437,Abu Dhabi Grand Prix,renault,Finished
2010,438,Abu Dhabi Grand Prix,renault,Finished
2010,439,Abu Dhabi Grand Prix,ferrari,Finished
2010,440,Abu Dhabi Grand Prix,red_bull,Finished
2010,441,Abu Dhabi Grand Prix,toro_rosso,Finished
2010,442,Abu Dhabi Grand Prix,ferrari,Finished
2010,443,Abu Dhabi Grand Prix,sauber,Finished
2010,444,Abu Dhabi Grand Prix,williams,Finished
2010,445,Abu Dhabi Grand Prix,force_india,Finished
2010,446,Abu Dhabi Grand Prix,sauber,Finished
2010,447,Abu Dhabi Grand Prix,toro_rosso,Finished
2010,448,Abu Dhabi Grand Prix,williams,Finished
2010,449,Abu Dhabi Grand Prix,lotus_racing,+1 Lap
2010,450,Abu Dhabi Grand Prix,virgin,+2 Laps
2010,451,Abu Dhabi Grand Prix,hrt,+2 Laps
2010,452,Abu Dhabi Grand Prix,hrt,+2 Laps
2010,453,Abu Dhabi Grand Prix,lotus_racing,Rear wing
2010,454,Abu Dhabi Grand Prix,virgin,Gearbox
2010,455,Abu Dhabi Grand Prix,mercedes,Collision
2010,456,Abu Dhabi Grand Prix,force_india,Collision
2011,457,Australian Grand Prix,red_bull,Finished
2011,458,Australian Grand Prix,mclaren,Finished
2011,459,Australian Grand Prix,renault,Finished
2011,460,Australian Grand Prix,ferrari,Finished
2011,461,Australian Grand Prix,red_bull,Finished
2011,462,Australian Grand Prix,mclaren,Finished
2011,463,Australian Grand Prix,ferrari,Finished
2011,464,Australian Grand Prix,toro_rosso,+1 Lap
2011,465,Australian Grand Prix,force_india,+1 Lap
2011,466,Australian Grand Prix,force_india,+1 Lap
2011,467,Australian Grand Prix,toro_rosso,+1 Lap
2011,468,Australian Grand Prix,renault,+1 Lap
2011,469,Australian Grand Prix,lotus_racing,+2 Laps
2011,470,Australian Grand Prix,virgin,+4 Laps
2011,471,Australian Grand Prix,virgin,+9 Laps
2011,472,Australian Grand Prix,williams,Transmission
2011,473,Australian Grand Prix,mercedes,Collision
2011,474,Australian Grand Prix,lotus_racing,Water leak
2011,475,Australian Grand Prix,mercedes,Collision
2011,476,Australian Grand Prix,williams,Transmission
2011,477,Australian Grand Prix,sauber,Disqualified
2011,478,Australian Grand Prix,sauber,Disqualified
2011,479,Australian Grand Prix,hrt,Did not qualify
2011,480,Australian Grand Prix,hrt,Did not qualify
2011,481,Malaysian Grand Prix,red_bull,Finished
2011,482,Malaysian Grand Prix,mclaren,Finished
2011,483,Malaysian Grand Prix,renault,Finished
2011,484,Malaysian Grand Prix,red_bull,Finished
2011,485,Malaysian Grand Prix,ferrari,Finished
2011,486,Malaysian Grand Prix,ferrari,Finished
2011,487,Malaysian Grand Prix,sauber,Finished
2011,488,Malaysian Grand Prix,mclaren,Finished
2011,489,Malaysian Grand Prix,mercedes,Finished
2011,490,Malaysian Grand Prix,force_india,Finished
2011,491,Malaysian Grand Prix,force_india,+1 Lap
2011,492,Malaysian Grand Prix,mercedes,+1 Lap
2011,493,Malaysian Grand Prix,toro_rosso,+1 Lap
2011,494,Malaysian Grand Prix,toro_rosso,+1 Lap
2011,495,Malaysian Grand Prix,lotus_racing,+1 Lap
2011,496,Malaysian Grand Prix,virgin,+2 Laps
2011,497,Malaysian Grand Prix,renault,Accident
2011,498,Malaysian Grand Prix,hrt,+10 Laps
2011,499,Malaysian Grand Prix,virgin,Accident
2011,500,Malaysian Grand Prix,lotus_racing,Clutch
2011,501,Malaysian Grand Prix,sauber,Accident
2011,502,Malaysian Grand Prix,williams,Gearbox
2011,503,Malaysian Grand Prix,hrt,+42 Laps
2011,504,Malaysian Grand Prix,williams,Engine misfire
2011,505,Chinese Grand Prix,mclaren,Finished
2011,506,Chinese Grand Prix,red_bull,Finished
2011,507,Chinese Grand Prix,red_bull,Finished
2011,508,Chinese Grand Prix,mclaren,Finished
2011,509,Chinese Grand Prix,mercedes,Finished
2011,510,Chinese Grand Prix,ferrari,Finished
2011,511,Chinese Grand Prix,ferrari,Finished
2011,512,Chinese Grand Prix,mercedes,Finished
2011,513,Chinese Grand Prix,renault,Finished
2011,514,Chinese Grand Prix,sauber,Finished
2011,515,Chinese Grand Prix,force_india,Finished
2011,516,Chinese Grand Prix,renault,Finished
2011,517,Chinese Grand Prix,williams,Finished
2011,518,Chinese Grand Prix,toro_rosso,Finished
2011,519,Chinese Grand Prix,force_india,+1 Lap
2011,520,Chinese Grand Prix,lotus_racing,+1 Lap
2011,521,Chinese Grand Prix,sauber,+1 Lap
2011,522,Chinese Grand Prix,williams,+1 Lap
2011,523,Chinese Grand Prix,lotus_racing,+1 Lap
2011,524,Chinese Grand Prix,virgin,+2 Laps
2011,525,Chinese Grand Prix,virgin,+2 Laps
2011,526,Chinese Grand Prix,hrt,+2 Laps
2011,527,Chinese Grand Prix,hrt,+2 Laps
2011,528,Chinese Grand Prix,toro_rosso,Wheel
2011,529,Turkish Grand Prix,red_bull,Finished
2011,530,Turkish Grand Prix,red_bull,Finished
2011,531,Turkish Grand Prix,ferrari,Finished
2011,532,Turkish Grand Prix,mclaren,Finished
2011,533,Turkish Grand Prix,mercedes,Finished
2011,534,Turkish Grand Prix,mclaren,Finished
2011,535,Turkish Grand Prix,renault,Finished
2011,536,Turkish Grand Prix,renault,Finished
2011,537,Turkish Grand Prix,toro_rosso,Finished
2011,538,Turkish Grand Prix,sauber,Finished
2011,539,Turkish Grand Prix,ferrari,Finished
2011,540,Turkish Grand Prix,mercedes,Finished
2011,541,Turkish Grand Prix,force_india,+1 Lap
2011,542,Turkish Grand Prix,sauber,+1 Lap
2011,543,Turkish Grand Prix,williams,+1 Lap
2011,544,Turkish Grand Prix,toro_rosso,+1 Lap
2011,545,Turkish Grand Prix,williams,+1 Lap
